t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651236129,2596,0.218442,0.000000,0.000000,0.000000,events/second
1651236159,2602,0.218395,0.000000,0.000000,0.000000,events/second
1651236189,2608,0.218349,0.000000,0.000000,0.000000,events/second
1651236219,2614,0.218303,0.000000,0.000000,0.000000,events/second
1651236249,2620,0.218257,0.000000,0.000000,0.000000,events/second
1651236279,2626,0.218211,0.000000,0.000000,0.000000,events/second
1651236309,2632,0.218166,0.000000,0.000000,0.000000,events/second
1651236339,2638,0.218120,0.000000,0.000000,0.000000,events/second
1651236369,2644,0.218075,0.000000,0.000000,0.000000,events/second
1651236399,2650,0.218031,0.000000,0.000000,0.000000,events/second
1651236429,2656,0.217986,0.000000,0.000000,0.000000,events/second
1651236459,2662,0.217942,0.000000,0.000000,0.000000,events/second
1651236489,2668,0.217897,0.000000,0.000000,0.000000,events/second
1651236520,2674,0.217854,0.000000,0.000000,0.000000,events/second
1651236550,2680,0.217810,0.000000,0.000000,0.000000,events/second
1651236580,2686,0.217766,0.000000,0.000000,0.000000,events/second
1651236610,2692,0.217723,0.000000,0.000000,0.000000,events/second
1651236640,2698,0.217680,0.000000,0.000000,0.000000,events/second
1651236670,2704,0.217637,0.000000,0.000000,0.000000,events/second
1651236700,2710,0.217594,0.000000,0.000000,0.000000,events/second
1651236730,2716,0.217552,0.000000,0.000000,0.000000,events/second
1651236760,2722,0.217509,0.000000,0.000000,0.000000,events/second
1651236790,2728,0.217467,0.000000,0.000000,0.000000,events/second
1651236820,2734,0.217425,0.000000,0.000000,0.000000,events/second
1651236850,2740,0.217384,0.000000,0.000000,0.000000,events/second
1651236880,2746,0.217342,0.000000,0.000000,0.000000,events/second
1651236910,2752,0.217301,0.000000,0.000000,0.000000,events/second
1651236940,2758,0.217260,0.000000,0.000000,0.000000,events/second
1651236970,2764,0.217219,0.000000,0.000000,0.000000,events/second
1651237000,2770,0.217178,0.000000,0.000000,0.000000,events/second
1651237030,2776,0.217138,0.000000,0.000000,0.000000,events/second
1651237060,2782,0.217098,0.000000,0.000000,0.000000,events/second
1651237090,2788,0.217057,0.000000,0.000000,0.000000,events/second
1651237120,2794,0.217017,0.000000,0.000000,0.000000,events/second
1651237150,2800,0.216978,0.000000,0.000000,0.000000,events/second
1651237180,2806,0.216938,0.000000,0.000000,0.000000,events/second
1651237210,2812,0.216899,0.000000,0.000000,0.000000,events/second
1651237240,2818,0.216859,0.000000,0.000000,0.000000,events/second
1651237270,2824,0.216820,0.000000,0.000000,0.000000,events/second
